137,1994,12289
138,1994,11668
139,1994,11411
140,1994,11645
141,1994,8830
142,1994,8449
143,1994,11434
144,1994,12562
145,1994,12005
146,1994,11979
147,1994,12132
148,1994,8840
149,1994,8205
150,1994,8468
151,1994,11525
152,1994,12349
153,1994,12166
154,1994,11799
155,1994,9182
156,1994,8289
157,1994,11130
158,1994,12145
159,1994,11784
160,1994,11648
161,1994,12006
162,1994,8618
163,1994,8171
164,1994,10692
165,1994,12074
166,1994,11954
167,1994,11852
168,1994,11744
169,1994,8907
170,1994,8302
171,1994,11337
172,1994,12182
173,1994,12213
174,1994,11939
175,1994,11979
176,1994,9047
177,1994,8306
178,1994,11309
179,1994,12211
180,1994,12245
181,1994,12157
182,1994,12454
183,1994,9268
184,1994,8298
185,1994,8564
186,1994,11609
187,1994,13086
188,1994,13049
189,1994,12623
190,1994,9325
191,1994,8684
192,1994,11567
193,1994,12507
194,1994,12134
195,1994,12485
196,1994,12691
197,1994,9547
198,1994,8848
199,1994,11561
200,1994,12583
201,1994,12378
202,1994,12447
203,1994,12486
204,1994,9463
205,1994,8734
206,1994,11757
207,1994,12591
208,1994,12423
209,1994,12539
210,1994,12231
211,1994,9340
212,1994,8590
213,1994,11428
214,1994,12622
215,1994,12147
216,1994,12601
217,1994,12251
218,1994,9336
219,1994,8517
220,1994,11528
221,1994,12643
222,1994,12525
223,1994,12147
224,1994,12479
225,1994,9474
226,1994,8926
227,1994,11391
228,1994,12605
229,1994,12344
230,1994,12313
231,1994,12227
232,1994,9646
233,1994,8663
234,1994,11489
235,1994,12284
236,1994,12176
237,1994,12076
238,1994,12122
239,1994,9171
240,1994,8779
241,1994,11560
242,1994,12431
243,1994,12272
244,1994,12183
245,1994,12099
246,1994,9042
247,1994,8420
248,1994,8378
249,1994,11448
250,1994,12660
251,1994,12693
252,1994,12811
253,1994,9424
254,1994,8373
255,1994,11500
256,1994,12560
257,1994,12566
258,1994,12655
259,1994,12884
260,1994,9779
261,1994,8603
262,1994,11659
263,1994,12584
264,1994,12468
265,1994,12590
266,1994,12522
267,1994,9597
268,1994,8754
269,1994,11597
270,1994,12591
271,1994,12405
272,1994,12288
273,1994,12090
274,1994,9351
275,1994,8477
276,1994,11437
277,1994,12378
278,1994,12061
279,1994,12017
280,1994,12050
281,1994,8981
282,1994,8038
283,1994,11110
284,1994,12236
285,1994,11846
286,1994,11398
287,1994,11959
288,1994,9077
289,1994,8022
290,1994,11127
291,1994,11888
292,1994,11533
293,1994,11876
294,1994,11562
295,1994,9086
296,1994,7914
297,1994,11068
298,1994,12019
299,1994,11683
300,1994,11420
301,1994,11608
302,1994,8855
303,1994,8262
304,1994,9833
305,1994,12316
306,1994,11736
307,1994,11703
308,1994,11956
309,1994,8826
310,1994,8100
311,1994,11283
312,1994,11999
313,1994,11811
314,1994,11728
315,1994,11533
316,1994,8672
317,1994,8093
318,1994,11044
319,1994,11985
320,1994,11634
321,1994,11703
322,1994,11826
323,1994,8771
324,1994,8133
325,1994,11807
326,1994,12764
327,1994,11332
328,1994,8036
329,1994,9419
330,1994,8427
331,1994,7937
332,1994,11003
333,1994,12177
334,1994,11643
335,1994,11681
336,1994,11379
337,1994,8585
338,1994,7980
339,1994,10772
340,1994,11923
341,1994,11335
342,1994,11337
343,1994,11205
344,1994,8461
345,1994,7936
346,1994,11106
347,1994,11884
348,1994,11716
349,1994,11962
350,1994,12144
351,1994,8726
352,1994,8130
353,1994,11502
354,1994,12880
355,1994,12391
356,1994,11504
357,1994,10087
358,1994,7898
359,1994,7192
360,1994,8454
361,1994,11131
362,1994,12398
363,1994,12189
364,1994,12051
365,1994,8809
366,1995,7828
367,1995,7883
368,1995,9999
369,1995,11315
370,1995,11243
371,1995,11506
372,1995,8681
373,1995,7821
374,1995,10434
375,1995,11665
376,1995,11279
377,1995,11416
378,1995,11071
379,1995,8887
380,1995,7988
381,1995,10417
382,1995,11345
383,1995,11252
384,1995,11331
385,1995,11481
386,1995,8746
387,1995,7956
388,1995,10640
389,1995,11344
390,1995,11096
391,1995,11380
392,1995,11340
393,1995,8781
394,1995,8009
395,1995,10515
396,1995,11364
397,1995,11279
398,1995,11490
399,1995,11264
400,1995,8769
401,1995,8017
402,1995,10587
403,1995,11483
404,1995,11205
405,1995,11282
406,1995,11615
407,1995,8949
408,1995,8007
409,1995,10351
410,1995,12454
411,1995,11828
412,1995,11657
413,1995,11625
414,1995,8788
415,1995,8038
416,1995,10258
417,1995,11582
418,1995,11716
419,1995,11786
420,1995,11671
421,1995,8829
422,1995,8183
423,1995,10702
424,1995,11679
425,1995,11540
426,1995,11377
427,1995,11649
428,1995,8807
429,1995,7984
430,1995,10810
431,1995,12115
432,1995,11618
433,1995,11380
434,1995,11827
435,1995,8744
436,1995,7859
437,1995,10609
438,1995,11750
439,1995,11736
440,1995,11751
441,1995,11953
442,1995,8538
443,1995,7787
444,1995,10588
445,1995,11837
446,1995,11485
447,1995,11435
448,1995,11329
449,1995,8628
450,1995,7614
451,1995,10541
452,1995,11563
453,1995,11125
454,1995,11205
455,1995,11319
456,1995,8398
457,1995,7547
458,1995,10651
459,1995,11960
460,1995,11475
461,1995,11429
462,1995,11587
463,1995,8588
464,1995,7839
465,1995,10930
466,1995,11939
467,1995,11750
468,1995,11411
469,1995,10687
470,1995,8492
471,1995,7503
472,1995,10640
473,1995,11652
474,1995,11680
475,1995,11504
476,1995,11445
477,1995,8560
478,1995,7749
479,1995,11014
480,1995,11811
481,1995,11551
482,1995,11601
483,1995,11457
484,1995,8492
485,1995,7777
486,1995,11090
487,1995,12119
488,1995,11502
489,1995,11800
490,1995,11718
491,1995,8565
492,1995,7965
493,1995,10790
494,1995,11728
495,1995,11723
496,1995,11723
497,1995,11625
498,1995,8802
499,1995,8165
500,1995,11143
501,1995,12101
502,1995,12085
503,1995,11872
504,1995,11692
505,1995,8721
506,1995,8096
507,1995,11250
508,1995,12539
509,1995,12193
510,1995,12285
511,1995,12246
512,1995,8795
513,1995,8167
514,1995,8379
515,1995,11271
516,1995,12393
517,1995,12243
518,1995,11991
519,1995,9069
520,1995,8059
521,1995,11152
522,1995,12119
523,1995,11774
524,1995,12031
525,1995,11645
526,1995,8719
527,1995,8149
528,1995,11169
529,1995,11790
530,1995,11958
531,1995,11906
532,1995,11856
533,1995,8821
534,1995,8203
535,1995,11223
536,1995,12395
537,1995,12049
538,1995,11799
539,1995,11942
540,1995,9065
541,1995,8279
542,1995,11127
543,1995,12349
544,1995,12162
545,1995,12423
546,1995,12338
547,1995,9283
548,1995,8256
549,1995,10623
550,1995,9374
551,1995,11399
552,1995,12855
553,1995,12954
554,1995,9438
555,1995,8506
556,1995,11618
557,1995,12552
558,1995,12167
559,1995,12253
560,1995,12659
561,1995,9391
562,1995,8516
563,1995,11461
564,1995,12495
565,1995,12129
566,1995,12598
567,1995,12428
568,1995,9328
569,1995,8483
570,1995,11501
571,1995,12580
572,1995,12316
573,1995,12309
574,1995,12442
575,1995,9277
576,1995,8384
577,1995,11298
578,1995,12442
579,1995,12249
580,1995,12193
581,1995,12186
582,1995,9267
583,1995,8346
584,1995,11223
585,1995,12441
586,1995,12217
587,1995,12243
588,1995,12154
589,1995,9153
590,1995,8421
591,1995,11297
592,1995,12760
593,1995,12244
594,1995,12345
595,1995,12362
596,1995,9265
597,1995,8434
598,1995,11436
599,1995,12612
600,1995,12083
601,1995,12381
602,1995,12208
603,1995,9155
604,1995,8509
605,1995,11473
606,1995,12522
607,1995,12631
608,1995,12485
609,1995,12439
610,1995,9079
611,1995,8438
612,1995,8441
613,1995,11682
614,1995,12951
615,1995,12924
616,1995,12939
617,1995,9714
618,1995,8568
619,1995,11480
620,1995,12583
621,1995,12173
622,1995,12789
623,1995,13023
624,1995,9535
625,1995,8757
626,1995,11729
627,1995,12692
628,1995,12571
629,1995,12663
630,1995,12813
631,1995,9341
632,1995,8659
633,1995,11552
634,1995,12814
635,1995,12605
636,1995,12845
637,1995,12316
638,1995,8988
639,1995,8545
640,1995,11650
641,1995,12375
642,1995,12016
643,1995,12245
644,1995,12081
645,1995,9048
646,1995,7997
647,1995,10892
648,1995,12273
649,1995,11843
650,1995,12002
651,1995,11078
652,1995,8920
653,1995,7996
654,1995,10840
655,1995,11974
656,1995,11693
657,1995,11463
658,1995,11610
659,1995,8673
660,1995,7827
661,1995,10770
662,1995,11916
663,1995,11573
664,1995,11534
665,1995,11449
666,1995,8633
667,1995,7876
668,1995,10480
669,1995,10740
670,1995,11702
671,1995,11746
672,1995,11368
673,1995,8438
674,1995,7868
675,1995,10809
676,1995,12038
677,1995,11702
678,1995,11441
679,1995,11246
680,1995,8522
681,1995,7891
682,1995,10534
683,1995,11455
684,1995,11629
685,1995,11436
686,1995,11410
687,1995,8493
688,1995,7772
689,1995,11476
690,1995,12503
691,1995,11304
692,1995,7754
693,1995,9125
694,1995,8115
695,1995,7500
696,1995,10979
697,1995,12002
698,1995,11344
699,1995,11215
700,1995,11206
701,1995,8429
702,1995,7703
703,1995,10346
704,1995,11676
705,1995,11188
706,1995,11242
707,1995,11166
708,1995,8201
709,1995,7595
710,1995,10429
711,1995,11784
712,1995,11191
713,1995,11403
714,1995,11458
715,1995,8509
716,1995,7759
717,1995,11139
718,1995,12501
719,1995,12043
720,1995,11944
721,1995,11204
722,1995,8058
723,1995,6999
724,1995,7027
725,1995,9447
726,1995,11897
727,1995,12530
728,1995,12207
729,1995,9093
730,1995,7596
731,1996,7683
732,1996,9408
733,1996,10954
734,1996,11308
735,1996,11631
736,1996,8680
737,1996,7735
738,1996,10044
739,1996,11018
740,1996,11144
741,1996,11304
742,1996,11274
743,1996,8488
744,1996,7685
745,1996,9912
746,1996,11181
747,1996,11148
748,1996,11579
749,1996,11292
750,1996,8492
751,1996,7701
752,1996,10593
753,1996,11451
754,1996,11336
755,1996,11405
756,1996,11195
757,1996,8487
758,1996,7533
759,1996,10374
760,1996,11359
761,1996,10889
762,1996,11030
763,1996,11335
764,1996,8390
765,1996,7531
766,1996,10364
767,1996,11360
768,1996,11204
769,1996,11529
770,1996,11577
771,1996,8578
772,1996,7710
773,1996,10542
774,1996,11322
775,1996,12094
776,1996,11820
777,1996,11666
778,1996,8465
779,1996,7763
780,1996,10036
781,1996,11598
782,1996,11554
783,1996,11697
784,1996,11415
785,1996,8692
786,1996,7917
787,1996,10693
788,1996,11761
789,1996,11428
790,1996,10692
791,1996,11785
792,1996,8719
793,1996,7885
794,1996,10586
795,1996,11475
796,1996,11535
797,1996,11446
798,1996,11272
799,1996,8611
800,1996,7512
801,1996,10668
802,1996,11623
803,1996,11338
804,1996,11578
805,1996,11860
806,1996,8691
807,1996,8010
808,1996,10812
809,1996,11764
810,1996,11482
811,1996,11653
812,1996,11727
813,1996,8534
814,1996,8002
815,1996,10662
816,1996,11764
817,1996,11532
818,1996,11728
819,1996,11659
820,1996,8712
821,1996,7956
822,1996,10173
823,1996,12055
824,1996,11622
825,1996,11881
826,1996,10985
827,1996,8354
828,1996,7372
829,1996,10659
830,1996,11631
831,1996,11429
832,1996,11489
833,1996,11462
834,1996,8565
835,1996,7687
836,1996,10548
837,1996,11754
838,1996,11554
839,1996,11282
840,1996,11438
841,1996,8451
842,1996,7789
843,1996,10957
844,1996,11979
845,1996,11342
846,1996,11340
847,1996,11070
848,1996,8444
849,1996,7567
850,1996,10325
851,1996,11391
852,1996,11390
853,1996,11397
854,1996,11011
855,1996,8483
856,1996,7821
857,1996,10585
858,1996,11567
859,1996,11403
860,1996,11404
861,1996,11471
862,1996,8495
863,1996,7758
864,1996,10291
865,1996,11757
866,1996,11619
867,1996,11637
868,1996,11370
869,1996,8696
870,1996,7906
871,1996,11073
872,1996,11962
873,1996,11733
874,1996,11511
875,1996,11835
876,1996,8666
877,1996,7746
878,1996,8034
879,1996,11151
880,1996,12119
881,1996,11964
882,1996,11853
883,1996,8866
884,1996,7962
885,1996,10916
886,1996,11783
887,1996,11695
888,1996,11849
889,1996,11750
890,1996,8739
891,1996,8013
892,1996,10927
893,1996,11978
894,1996,11710
895,1996,11521
896,1996,11644
897,1996,8783
898,1996,8004
899,1996,10981
900,1996,12105
901,1996,11779
902,1996,12052
903,1996,11759
904,1996,8946
905,1996,8128
906,1996,11080
907,1996,12150
908,1996,12154
909,1996,11957
910,1996,12057
911,1996,8956
912,1996,8281
913,1996,11779
914,1996,13167
915,1996,12563
916,1996,9358
917,1996,10823
918,1996,9044
919,1996,8248
920,1996,11385
921,1996,12623
922,1996,12362
923,1996,12256
924,1996,11976
925,1996,9152
926,1996,8358
927,1996,11421
928,1996,12619
929,1996,12660
930,1996,12247
931,1996,12049
932,1996,9107
933,1996,8349
934,1996,11164
935,1996,12731
936,1996,12214
937,1996,12307
938,1996,12082
939,1996,9012
940,1996,8227
941,1996,11232
942,1996,12519
943,1996,12128
944,1996,12153
945,1996,12088
946,1996,9174
947,1996,8327
948,1996,11268
949,1996,12508
950,1996,12277
951,1996,12385
952,1996,12167
953,1996,9175
954,1996,8310
955,1996,11499
956,1996,12407
957,1996,12294
958,1996,12180
959,1996,12419
960,1996,9290
961,1996,8305
962,1996,11392
963,1996,12270
964,1996,12338
965,1996,12291
966,1996,12213
967,1996,9130
968,1996,8212
969,1996,11201
970,1996,12573
971,1996,12339
972,1996,12509
973,1996,12479
974,1996,9144
975,1996,8250
976,1996,8331
977,1996,11506
978,1996,12970
979,1996,12657
980,1996,12629
981,1996,9396
982,1996,8354
983,1996,11543
984,1996,12662
985,1996,12420
986,1996,12486
987,1996,12019
988,1996,9323
989,1996,8561
990,1996,12107
991,1996,13063
992,1996,12630
993,1996,12535
994,1996,12754
995,1996,9492
996,1996,8694
997,1996,11605
998,1996,12910
999,1996,12768
1000,1996,12684
1001,1996,12756
1002,1996,9359
1003,1996,8393
1004,1996,11491
1005,1996,12851
1006,1996,12347
1007,1996,12248
1008,1996,12224
1009,1996,8900
1010,1996,7960
1011,1996,11186
1012,1996,12311
1013,1996,12069
1014,1996,12157
1015,1996,11582
1016,1996,8710
1017,1996,7970
1018,1996,10770
1019,1996,12272
1020,1996,11894
1021,1996,11764
1022,1996,11495
1023,1996,8459
1024,1996,7786
1025,1996,10790
1026,1996,11857
1027,1996,11807
1028,1996,11538
1029,1996,11618
1030,1996,8695
1031,1996,8061
1032,1996,10846
1033,1996,12054
1034,1996,11812
1035,1996,10313
1036,1996,11717
1037,1996,8614
1038,1996,7753
1039,1996,10846
1040,1996,12019
1041,1996,11575
1042,1996,11854
1043,1996,11880
1044,1996,8780
1045,1996,7666
1046,1996,10586
1047,1996,11687
1048,1996,11065
1049,1996,11516
1050,1996,11523
1051,1996,8562
1052,1996,7808
1053,1996,10712
1054,1996,12001
1055,1996,11557
1056,1996,11617
1057,1996,11713
1058,1996,8535
1059,1996,7452
1060,1996,11352
1061,1996,12451
1062,1996,11169
1063,1996,7770
1064,1996,9302
1065,1996,8315
1066,1996,7929
1067,1996,10969
1068,1996,12123
1069,1996,11837
1070,1996,11587
1071,1996,11547
1072,1996,8505
1073,1996,7730
1074,1996,10642
1075,1996,11900
1076,1996,11521
1077,1996,11845
1078,1996,10623
1079,1996,8618
1080,1996,7717
1081,1996,11193
1082,1996,12379
1083,1996,12116
1084,1996,12181
1085,1996,12552
1086,1996,8684
1087,1996,7749
1088,1996,10604
1089,1996,9114
1090,1996,7092
1091,1996,10321
1092,1996,12260
1093,1996,9103
1094,1996,8193
1095,1996,11911
1096,1996,11924
1097,1997,8349
1098,1997,9914
1099,1997,11196
1100,1997,8617
1101,1997,7657
1102,1997,10456
1103,1997,11615
1104,1997,10872
1105,1997,10981
1106,1997,11545
1107,1997,8368
1108,1997,7524
1109,1997,10267
1110,1997,11502
1111,1997,11319
1112,1997,11311
1113,1997,11321
1114,1997,8340
1115,1997,7527
1116,1997,10444
1117,1997,11536
1118,1997,11508
1119,1997,11511
1120,1997,11410
1121,1997,8634
1122,1997,7526
1123,1997,10527
1124,1997,11661
1125,1997,11084
1126,1997,11171
1127,1997,11518
1128,1997,8488
1129,1997,7706
1130,1997,10596
1131,1997,11621
1132,1997,11291
1133,1997,11228
1134,1997,11538
1135,1997,8411
1136,1997,7566
1137,1997,10778
1138,1997,11734
1139,1997,11548
1140,1997,11288
1141,1997,12321
1142,1997,8805
1143,1997,7670
1144,1997,10023
1145,1997,11126
1146,1997,11574
1147,1997,11571
1148,1997,11458
1149,1997,8845
1150,1997,7553
1151,1997,10481
1152,1997,11566
1153,1997,11573
1154,1997,11666
1155,1997,11516
1156,1997,8589
1157,1997,7681
1158,1997,10837
1159,1997,11909
1160,1997,11570
1161,1997,11523
1162,1997,11571
1163,1997,8700
1164,1997,7649
1165,1997,10691
1166,1997,11944
1167,1997,11661
1168,1997,11397
1169,1997,11573
1170,1997,8521
1171,1997,7617
1172,1997,10881
1173,1997,11726
1174,1997,11550
1175,1997,11634
1176,1997,11846
1177,1997,8641
1178,1997,7594
1179,1997,10903
1180,1997,12160
1181,1997,11845
1182,1997,11745
1183,1997,11184
1184,1997,8329
1185,1997,7458
1186,1997,10283
1187,1997,10799
1188,1997,11662
1189,1997,11669
1190,1997,11657
1191,1997,8576
1192,1997,7207
1193,1997,10726
1194,1997,11840
1195,1997,11356
1196,1997,11499
1197,1997,11348
1198,1997,8444
1199,1997,7559
1200,1997,10620
1201,1997,11714
1202,1997,11652
1203,1997,11743
1204,1997,11560
1205,1997,8497
1206,1997,7673
1207,1997,10793
1208,1997,11979
1209,1997,11783
1210,1997,11755
1211,1997,11295
1212,1997,8285
1213,1997,7410
1214,1997,10265
1215,1997,11518
1216,1997,11346
1217,1997,11608
1218,1997,11686
1219,1997,8502
1220,1997,7868
1221,1997,10982
1222,1997,11855
1223,1997,11781
1224,1997,11861
1225,1997,11701
1226,1997,8568
1227,1997,7493
1228,1997,11247
1229,1997,12031
1230,1997,11703
1231,1997,12109
1232,1997,11749
1233,1997,8493
1234,1997,7845
1235,1997,11189
1236,1997,12346
1237,1997,11910
1238,1997,12023
1239,1997,12212
1240,1997,8756
1241,1997,7873
1242,1997,8079
1243,1997,11045
1244,1997,12545
1245,1997,12357
1246,1997,12061
1247,1997,8853
1248,1997,7763
1249,1997,10716
1250,1997,12037
1251,1997,11794
1252,1997,11826
1253,1997,11938
1254,1997,8678
1255,1997,7578
1256,1997,10854
1257,1997,12251
1258,1997,12075
1259,1997,11882
1260,1997,11214
1261,1997,8835
1262,1997,7777
1263,1997,11212
1264,1997,12190
1265,1997,11875
1266,1997,12012
1267,1997,12192
1268,1997,8751
1269,1997,8199
1270,1997,11031
1271,1997,12511
1272,1997,12264
1273,1997,12291
1274,1997,11916
1275,1997,9184
1276,1997,7823
1277,1997,11198
1278,1997,13003
1279,1997,12820
1280,1997,12433
1281,1997,9445
1282,1997,8255
1283,1997,7860
1284,1997,11501
1285,1997,12927
1286,1997,12292
1287,1997,12451
1288,1997,12132
1289,1997,8841
1290,1997,8092
1291,1997,11198
1292,1997,12625
1293,1997,12474
1294,1997,12552
1295,1997,12101
1296,1997,9055
1297,1997,7973
1298,1997,11410
1299,1997,12928
1300,1997,12319
1301,1997,11988
1302,1997,12178
1303,1997,8939
1304,1997,8213
1305,1997,11465
1306,1997,12482
1307,1997,12356
1308,1997,12198
1309,1997,12084
1310,1997,8775
1311,1997,8044
1312,1997,11189
1313,1997,12585
1314,1997,12046
1315,1997,12141
1316,1997,12110
1317,1997,8876
1318,1997,8174
1319,1997,11274
1320,1997,12632
1321,1997,11963
1322,1997,12342
1323,1997,12240
1324,1997,9066
1325,1997,8125
1326,1997,11387
1327,1997,12479
1328,1997,12394
1329,1997,12121
1330,1997,12081
1331,1997,8950
1332,1997,8053
1333,1997,11094
1334,1997,12577
1335,1997,12270
1336,1997,12475
1337,1997,12422
1338,1997,9078
1339,1997,8075
1340,1997,8116
1341,1997,11307
1342,1997,12720
1343,1997,12462
1344,1997,12454
1345,1997,9074
1346,1997,8281
1347,1997,11244
1348,1997,12457
1349,1997,12182
1350,1997,12467
1351,1997,12394
1352,1997,9053
1353,1997,8265
1354,1997,11584
1355,1997,12891
1356,1997,12793
1357,1997,12372
1358,1997,12560
1359,1997,8968
1360,1997,8253
1361,1997,11474
1362,1997,12621
1363,1997,12193
1364,1997,12132
1365,1997,12057
1366,1997,9119
1367,1997,8104
1368,1997,11453
1369,1997,12550
1370,1997,12161
1371,1997,11903
1372,1997,11939
1373,1997,8787
1374,1997,7726
1375,1997,11123
1376,1997,12261
1377,1997,11689
1378,1997,11623
1379,1997,11627
1380,1997,8489
1381,1997,7358
1382,1997,10180
1383,1997,11859
1384,1997,11450
1385,1997,11481
1386,1997,11451
1387,1997,8393
1388,1997,7604
1389,1997,10782
1390,1997,11957
1391,1997,11490
1392,1997,11561
1393,1997,11607
1394,1997,8438
1395,1997,8000
1396,1997,10824
1397,1997,11753
1398,1997,11593
1399,1997,11406
1400,1997,10142
1401,1997,8706
1402,1997,7884
1403,1997,10909
1404,1997,12210
1405,1997,11704
1406,1997,11608
1407,1997,11624
1408,1997,8577
1409,1997,7794
1410,1997,10796
1411,1997,12022
1412,1997,11485
1413,1997,11233
1414,1997,11615
1415,1997,8483
1416,1997,7757
1417,1997,10945
1418,1997,12014
1419,1997,11529
1420,1997,11754
1421,1997,11930
1422,1997,8769
1423,1997,7803
1424,1997,11583
1425,1997,12618
1426,1997,11216
1427,1997,7680
1428,1997,9172
1429,1997,8269
1430,1997,7593
1431,1997,11195
1432,1997,12509
1433,1997,11997
1434,1997,11810
1435,1997,11385
1436,1997,8316
1437,1997,7608
1438,1997,10696
1439,1997,11825
1440,1997,11555
1441,1997,11431
1442,1997,11380
1443,1997,8178
1444,1997,7504
1445,1997,11054
1446,1997,12506
1447,1997,12199
1448,1997,12543
1449,1997,12543
1450,1997,8997
1451,1997,7675
1452,1997,12021
1453,1997,12061
1454,1997,9129
1455,1997,7055
1456,1997,10075
1457,1997,8679
1458,1997,7864
1459,1997,12206
1460,1997,13521
1461,1997,11818
1462,1998,8213
1463,1998,9784
1464,1998,8437
1465,1998,7807
1466,1998,10556
1467,1998,11843
1468,1998,11428
1469,1998,11526
1470,1998,11469
1471,1998,8612
1472,1998,7642
1473,1998,10553
1474,1998,11850
1475,1998,11542
1476,1998,11491
1477,1998,11535
1478,1998,8698
1479,1998,7690
1480,1998,10325
1481,1998,11806
1482,1998,11650
1483,1998,11680
1484,1998,11389
1485,1998,8525
1486,1998,7586
1487,1998,10771
1488,1998,11813
1489,1998,11483
1490,1998,11513
1491,1998,11616
1492,1998,8507
1493,1998,7650
1494,1998,10867
1495,1998,11659
1496,1998,11745
1497,1998,11529
1498,1998,11573
1499,1998,8567
1500,1998,7952
1501,1998,11113
1502,1998,12166
1503,1998,11752
1504,1998,12329
1505,1998,11203
1506,1998,9112
1507,1998,7957
1508,1998,10471
1509,1998,11923
1510,1998,12022
1511,1998,11802
1512,1998,11879
1513,1998,8759
1514,1998,7779
1515,1998,10871
1516,1998,12185
1517,1998,11815
1518,1998,11817
1519,1998,11536
1520,1998,8678
1521,1998,7798
1522,1998,11019
1523,1998,12180
1524,1998,11740
1525,1998,12046
1526,1998,11811
1527,1998,8510
1528,1998,7699
1529,1998,10801
1530,1998,12150
1531,1998,11752
1532,1998,11883
1533,1998,11120
1534,1998,8697
1535,1998,7808
1536,1998,10836
1537,1998,12343
1538,1998,11918
1539,1998,11728
1540,1998,11703
1541,1998,8730
1542,1998,7625
1543,1998,10779
1544,1998,11960
1545,1998,11757
1546,1998,11983
1547,1998,11715
1548,1998,8399
1549,1998,7831
1550,1998,10990
1551,1998,12125
1552,1998,10992
1553,1998,11944
1554,1998,11976
1555,1998,8715
1556,1998,7240
1557,1998,10904
1558,1998,12255
1559,1998,11992
1560,1998,11868
1561,1998,11118
1562,1998,8437
1563,1998,7330
1564,1998,10383
1565,1998,12207
1566,1998,11898
1567,1998,11931
1568,1998,11820
1569,1998,8595
1570,1998,7557
1571,1998,10848
1572,1998,12213
1573,1998,11730
1574,1998,11729
1575,1998,11511
1576,1998,8469
1577,1998,7774
1578,1998,10832
1579,1998,12175
1580,1998,11565
1581,1998,11750
1582,1998,11776
1583,1998,8595
1584,1998,7750
1585,1998,11071
1586,1998,12440
1587,1998,12177
1588,1998,12037
1589,1998,11868
1590,1998,8701
1591,1998,7716
1592,1998,10760
1593,1998,12225
1594,1998,11511
1595,1998,11913
1596,1998,12113
1597,1998,8778
1598,1998,7810
1599,1998,11228
1600,1998,12567
1601,1998,12241
1602,1998,12482
1603,1998,12312
1604,1998,8764
1605,1998,7888
1606,1998,7953
1607,1998,11573
1608,1998,12590
1609,1998,12674
1610,1998,12255
1611,1998,8837
1612,1998,7914
1613,1998,11005
1614,1998,11762
1615,1998,11898
1616,1998,11778
1617,1998,11752
1618,1998,8892
1619,1998,7558
1620,1998,10791
1621,1998,12122
1622,1998,12007
1623,1998,11996
1624,1998,11830
1625,1998,8769
1626,1998,7836
1627,1998,11280
1628,1998,12519
1629,1998,12038
1630,1998,11968
1631,1998,11877
1632,1998,8819
1633,1998,7794
1634,1998,11218
1635,1998,12351
1636,1998,12246
1637,1998,12258
1638,1998,12050
1639,1998,8840
1640,1998,7930
1641,1998,11025
1642,1998,12882
1643,1998,12680
1644,1998,12517
1645,1998,10371
1646,1998,8372
1647,1998,7694
1648,1998,11030
1649,1998,12753
1650,1998,12535
1651,1998,12463
1652,1998,12288
1653,1998,8996
1654,1998,8096
1655,1998,11149
1656,1998,13034
1657,1998,12593
1658,1998,12467
1659,1998,12345
1660,1998,8905
1661,1998,8018
1662,1998,11598
1663,1998,12686
1664,1998,12785
1665,1998,12536
1666,1998,12287
